variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
z_theta[11],0.37558567916315005,0.36265349999999996,0.6828562780636034,0.6615835632,-0.73201695,1.539458499999999,1.0002461805206373,5094.780663239401,2867.9124324103122
z_theta[12],-0.535659804464,-0.5487165,0.7882688313410443,0.7924993670999999,-1.8039625000000001,0.7581631499999999,0.9999427007158802,5884.802235343134,2971.056584934271
z_theta[13],-0.8389810873444601,-0.8245875,0.583097935559733,0.5764141236000001,-1.811922,0.07823594999999985,1.0016852353782346,4538.588117213034,2499.973558047006
z_theta[14],1.25760198111,1.2372500000000002,0.7142519255493677,0.7210335993,0.11363229999999999,2.4404604999999995,1.0004259185113984,4385.677933217663,2631.202534305789
z_theta[15],0.7818388912390001,0.7882659999999999,0.7103447628858827,0.7072847082,-0.39467405000000005,1.9437319999999987,1.0002191624296128,5522.819868126003,2919.888758997388
z_theta[16],-1.3696360171025002,-1.3403800000000001,0.5777964582991133,0.5762577093,-2.3710165,-0.46438005000000004,1.0003650104629407,4155.541812087162,2872.0582599088984
z_theta[17],0.4101560202825001,0.41669849999999997,0.8859707085709465,0.8794983351000001,-1.051466,1.8890574999999994,1.0007570592179813,7355.993399693137,3254.49056084726
z_theta[18],0.7255524427160001,0.7179854999999999,0.664839437011643,0.6470518593000001,-0.3636589499999999,1.8074689999999995,1.0022647100804083,5399.990871599191,2851.7949696775886
z_theta[19],0.6560852984385,0.629004,0.6844142336129273,0.6653137848,-0.45437,1.7851514999999996,1.002443040043929,4638.648627928768,3109.7015952980623
z_theta[20],-1.1531081097275,-1.1509200000000002,0.6402234291849277,0.6490303889999999,-2.1825605000000006,-0.14454855000000044,1.0009104357993002,5277.047160842415,3050.4423214713
z_theta[21],-0.72162178108925,-0.738351,0.7525956508333114,0.7119282114000001,-1.9418790000000001,0.566031,1.0022835713839169,5981.910254695729,3066.1089355268978
phi[1],-1.9336245375,-1.9260900000000003,0.17750570595532356,0.17714846100000026,-2.2317700000000005,-1.6492870000000002,0.9994943447544399,5627.9151948628005,3793.1404683217474
phi[2],-2.4094741525,-2.4028750000000003,0.26648196552387754,0.2635766279999997,-2.860273,-1.9809930000000007,1.0017413571100435,5198.046034948682,3295.167459828957
phi[3],-2.3729290250000004,-2.363045,0.22625934991211977,0.227838555,-2.7625415000000006,-2.0167975,1.000539409931581,5017.992169514535,2980.5036506146157
phi[4],-2.7845920325000004,-2.77109,0.28718343657705114,0.28213877999999953,-3.282025,-2.3407075000000006,1.0005894045539732,4133.002754788652,3369.377820045571
phi[5],-0.86403535475,-0.8644615,0.164884907108495,0.16383323040000006,-1.141831,-0.5975329500000005,1.0002715301649872,6742.4742041809905,3256.048330577685
phi[6],-0.36247621257449997,-0.36075250000000003,0.28589081745497513,0.2848126491,-0.8384072499999999,0.10231379999999993,0.999803683230498,5764.133724150009,3346.065068666471
phi[7],-1.4360464235000001,-1.4354900000000002,0.14220878456644498,0.13911977100000017,-1.6738395,-1.2059095000000004,1.0003402101567773,5970.777679044518,3711.497315597905
phi[8],-0.66239279499,-0.6580375,0.2863870180091999,0.28246569329999993,-1.135266,-0.20288975000000045,1.000562163701538,5468.778786786462,2850.009226186086
phi[9],-1.3815533157500002,-1.38001,0.2025038197777876,0.19688928000000003,-1.71619,-1.0505585000000002,1.0001320341173585,5490.572992069842,3082.5502317427313
phi[10],-1.00706172,-1.005495,0.192333520935205,0.18753555660000001,-1.325064,-0.6902908499999999,1.0001374515427506,5867.8635929531465,3090.0587045408197
phi[11],-0.6152596264,-0.6125385,0.1874788920119118,0.18948739950000001,-0.9178488499999999,-0.31114350000000013,1.0002959574662929,5412.974203544216,3066.7967526747007
